time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721416601.98319,1000m,570m,1000Mi,285Mi,nano
1721416605.01923,1000m,531m,1000Mi,276Mi,nano
1721416608.17654,1000m,531m,1000Mi,276Mi,nano
1721416611.21492,1000m,531m,1000Mi,276Mi,nano
1721416614.26002,1000m,531m,1000Mi,276Mi,nano
1721416617.29817,1000m,531m,1000Mi,276Mi,nano
1721416620.37134,1000m,531m,1000Mi,276Mi,nano
1721416623.4162,1000m,531m,1000Mi,276Mi,nano
1721416626.45462,1000m,531m,1000Mi,276Mi,nano
1721416629.55526,1000m,531m,1000Mi,276Mi,nano
1721416632.59606,1000m,531m,1000Mi,276Mi,nano
1721416635.63877,1000m,522m,1000Mi,287Mi,nano
1721416638.68383,1000m,522m,1000Mi,287Mi,nano
1721416641.72521,1000m,522m,1000Mi,287Mi,nano
1721416644.77638,1000m,522m,1000Mi,287Mi,nano
1721416647.82327,1000m,522m,1000Mi,287Mi,nano
1721416650.86381,1000m,522m,1000Mi,287Mi,nano
1721416653.93089,1000m,522m,1000Mi,287Mi,nano
1721416657.04246,1000m,522m,1000Mi,287Mi,nano
1721416660.08612,1000m,522m,1000Mi,287Mi,nano
1721416663.12623,1000m,522m,1000Mi,287Mi,nano
1721416666.17227,1000m,456m,1000Mi,289Mi,nano
1721416669.22224,1000m,456m,1000Mi,289Mi,nano
1721416672.2678,1000m,456m,1000Mi,289Mi,nano
1721416675.3335,1000m,456m,1000Mi,289Mi,nano
1721416678.38438,1000m,456m,1000Mi,289Mi,nano
1721416681.42956,1000m,456m,1000Mi,289Mi,nano
1721416684.47034,1000m,456m,1000Mi,289Mi,nano
1721416687.51568,1000m,456m,1000Mi,289Mi,nano
